rank,file,prediction,confidence,scientific_score,period_days,duration_hours,depth_ppm,snr
484,11502867_K00195.01.npz,false_positive,0.7301973700523376,0.676084725433664,3.217518511,2.11481,14319.4,1287.4
485,11014932_K01432.01.npz,planet_transit,0.7506527900695801,0.6760287881718295,6.88595222,4.148,428.5,34.5
486,4365645_K01738.01.npz,planet_transit,0.7507198452949524,0.676000912069168,4.16787814,2.2136,168.1,32.9
487,8509361_K01280.01.npz,planet_transit,0.7506018877029419,0.6759859976725433,6.0990118,3.6112,227.5,39.3
488,5438099_K01567.02.npz,planet_transit,0.7502843141555786,0.6756277100831128,4.64622383,2.5137,446.5,28.2
489,3344419_K01181.01.npz,false_positive,0.7467831969261169,0.6750662367810265,0.651784374,2.0141,2779.3,195.2
490,10287248_K01152.01.npz,false_positive,0.7212504148483276,0.6747706544148312,4.722254104,3.451,82670.0,314.1
491,11517719_K01416.01.npz,false_positive,0.7399755120277405,0.6745970299621638,2.495780169,4.2721,25070.0,171.4
492,8279765_K01130.01.npz,false_positive,0.7333666086196899,0.6744667482031566,2.757794163,2.7644,39043.0,349.2
493,3557341_K01190.01.npz,false_positive,0.7481350302696228,0.6744538403634903,0.393727296,3.02,903.5,82.4
494,10848459_K00754.01.npz,false_positive,0.7404022812843323,0.6743933293081428,1.736952453,2.40641,8079.2,505.6
495,4551328_K01324.01.npz,false_positive,0.7464082837104797,0.6740476263474973,0.52205862,2.0847,1381.3,169.0
496,8655354_K00917.01.npz,planet_transit,0.7476271390914917,0.6735783322109812,6.71969089,3.0231,969.7,45.4
497,10879208_K01286.01.npz,false_positive,0.7453445792198181,0.673402894872082,0.668483615,2.0909,2899.8,161.2
498,4037164_K01184.01.npz,false_positive,0.7448236346244812,0.6730876492796443,0.635445336,1.8592,2547.4,182.2
499,7037540_K01347.01.npz,false_positive,0.7088221311569214,0.673002863945941,14.405857436,5.48509,30430.6,2294.1
500,10963065_K01612.01.npz,planet_transit,0.7473973631858826,0.6728597615186876,2.465024332,1.262,30.7,23.2
501,4150539_K01330.01.npz,planet_transit,0.7463485598564148,0.6724202126956884,8.65306587,4.486,1048.1,43.0
502,11337372_K01650.01.npz,planet_transit,0.746125340461731,0.6721056675164325,6.53194024,3.3351,771.9,39.6
503,9631995_K00022.01.npz,false_positive,0.7180289030075073,0.6719430111182768,7.891448838,4.2854,10344.6,1955.1
504,8972058_K00159.02.npz,planet_transit,0.746338963508606,0.6718376607166762,2.403640701,1.4012,74.9,16.3
505,10910878_K00757.03.npz,planet_transit,0.7452763915061951,0.6715005956518407,6.252962249,2.5819,1036.9,47.1
506,10526549_K00746.01.npz,planet_transit,0.7443623542785645,0.671217509353929,9.27358173,3.2875,1288.3,87.2
507,7842610_K01453.01.npz,false_positive,0.7411092519760132,0.6708230654681935,0.971933156,1.9265,4786.0,223.1
508,3734868_K00805.01.npz,false_positive,0.7312995195388794,0.6701015794985512,10.328035714,7.7915,16917.7,636.8
509,8552498_K01272.01.npz,false_positive,0.7425262331962585,0.6697384030557215,0.530967162,3.3659,244.9,125.5
510,8689373_K00921.03.npz,planet_transit,0.7430310249328613,0.6690636745080019,3.78402867,1.9012,426.1,25.6
511,8176650_K00960.01.npz,false_positive,0.7104801535606384,0.668707761746536,15.801100028,6.37505,37545.0,1642.2
512,3557493_K01200.01.npz,false_positive,0.7419183254241943,0.6685611094431416,0.393726813,2.95,564.6,64.8
513,9455556_K01396.02.npz,planet_transit,0.7422637939453125,0.6682761637182522,3.70122061,2.523,327.4,19.6
514,5372966_K00832.01.npz,false_positive,0.7070274949073792,0.6678713768506872,9.286358079,3.49949,44791.4,1671.1
515,9761199_K01459.01.npz,false_positive,0.738618791103363,0.6678067237061704,0.692015479,1.1315,4518.1,163.4
516,6962977_K01364.04.npz,planet_transit,0.7412296533584595,0.6673465827000405,3.71545593,2.558,331.7,19.6
517,10599397_K01285.01.npz,false_positive,0.7380120158195496,0.6671214779789226,0.937406378,1.9515,5079.6,138.9
518,10426656_K01161.01.npz,planet_transit,0.7403507232666016,0.6667524639754375,6.05729966,3.7419,385.2,35.1
519,3113266_K01088.01.npz,false_positive,0.7357407212257385,0.6666230272572703,0.995861402,1.1507,4993.8,272.0
520,11546211_K01654.01.npz,false_positive,0.7279278039932251,0.6664147332554636,1.097211085,1.6738,38946.0,83.5
521,9446824_K01382.01.npz,false_positive,0.72352534532547,0.6663927888945345,4.20233673,3.6973,45982.0,258.8
522,5282049_K01545.01.npz,false_positive,0.7222761511802673,0.6662268320555772,5.910371418,3.88962,17219.2,990.3
523,7778437_K00131.01.npz,false_positive,0.7279945015907288,0.666217525816316,5.014234733,4.589,6536.0,794.3
524,3848972_K01187.01.npz,false_positive,0.7363691329956055,0.6661531941891213,0.741057213,1.05299,1996.3,251.9
525,8242681_K01065.01.npz,false_positive,0.7302254438400269,0.6660218385654716,4.020628573,4.4085,20901.0,282.6
526,4650674_K01341.01.npz,planet_transit,0.7394716143608093,0.6658411486335971,4.51436096,3.0083,230.7,28.4
527,5802246_K01044.01.npz,false_positive,0.7379195690155029,0.6656155186184028,0.525154153,2.1441,747.5,116.1
528,3869014_K01205.01.npz,planet_transit,0.7387669682502747,0.6653711820957904,8.63847391,5.4566,395.9,38.6
529,9388479_K00936.01.npz,planet_transit,0.7367153763771057,0.6650298947785209,9.467821474,2.4327,2237.0,124.7
530,10232123_K01075.01.npz,false_positive,0.7340503334999084,0.6649981765053187,1.343767797,1.9405,4702.6,269.8
531,7222086_K01701.01.npz,planet_transit,0.7386438250541687,0.6649635573459786,2.43902575,1.1598,82.5,20.5
532,10341913_K01172.01.npz,false_positive,0.7370744943618774,0.6649434775745825,0.933749106,4.256,186.2,136.3
533,4832197_K01661.01.npz,false_positive,0.7341409921646118,0.6648837833056136,0.94773253,1.7645,11306.0,103.9
534,7449844_K01452.01.npz,false_positive,0.7335273027420044,0.6645425943812132,1.152216965,2.2245,12072.0,104.5
535,12159249_K01536.01.npz,planet_transit,0.7377274036407471,0.6641940732674437,3.74443645,2.9191,73.3,25.4
536,8488878_K01248.01.npz,false_positive,0.7204169034957886,0.6641404669108186,5.801880653,4.2608,41924.0,396.8
537,12108312_K01492.01.npz,false_positive,0.7361466288566589,0.6639686708093966,0.70544824,2.9423,462.4,118.2
538,7255336_K00019.01.npz,false_positive,0.7336531281471252,0.663911821652202,1.20320092,1.9197,2807.1,250.8
539,10960993_K01284.01.npz,false_positive,0.728386402130127,0.6639109934575416,3.117087797,3.06941,12152.1,441.7
540,8397675_K01140.01.npz,false_positive,0.7346138954162598,0.6637325081692854,0.553261874,0.8875,1038.1,202.2
541,10858691_K01306.02.npz,planet_transit,0.7361482381820679,0.662761704234952,3.468073,2.361,243.9,20.6
542,6066403_K01045.01.npz,false_positive,0.7342818975448608,0.6625905713838344,1.303861044,4.0541,598.2,140.6
543,6365321_K01123.01.npz,false_positive,0.7329977750778198,0.6623068789265767,0.848483947,1.4451,1907.4,185.0
544,8158127_K01015.02.npz,planet_transit,0.7356747388839722,0.66229378881381,4.08897299,3.585,157.9,19.0
545,8561063_K00961.02.npz,false_positive,0.7333625555038452,0.6621086367545572,0.453287416,0.4445,1461.5,150.4
546,12602568_K01583.01.npz,planet_transit,0.7351399064064026,0.6621013665943952,8.04727721,5.159,486.0,36.1
547,7802136_K01449.01.npz,false_positive,0.7005134224891663,0.6620535356429612,10.980246199,3.74464,50078.0,1555.4
548,6891543_K01354.01.npz,false_positive,0.7336012721061707,0.661410043132351,1.752567456,5.4993,607.3,92.2
549,1433962_K00982.01.npz,false_positive,0.733923077583313,0.6614083829343718,1.592633181,5.5605,633.1,66.9
550,5802486_K01039.01.npz,false_positive,0.7318083047866821,0.6606816873420237,1.073917869,2.4305,1926.6,137.5
551,5636648_K01565.01.npz,false_positive,0.732475221157074,0.6605812411150134,0.466743525,1.3956,796.1,103.6
552,5164255_K00824.01.npz,planet_transit,0.7273099422454834,0.6605415301858808,15.37562369,3.3169,15337.0,166.0
553,5370302_K00831.01.npz,false_positive,0.7247725129127502,0.660350255275241,3.9043425,3.831,16228.4,323.4
554,10583066_K00747.01.npz,planet_transit,0.732368528842926,0.660332494156292,6.02930329,1.5821,1912.7,65.4
555,10480982_K00744.01.npz,false_positive,0.6812179684638977,0.6601114352571023,19.221388942,4.79843,74284.0,2317.0
556,9899280_K01559.01.npz,false_positive,0.731903612613678,0.6600669366866478,1.332560589,4.2427,566.6,108.8
557,7870390_K00898.02.npz,planet_transit,0.7324463129043579,0.6598864841300977,5.169804269,2.153,1037.4,41.4
558,11673674_K00133.01.npz,false_positive,0.7282984256744385,0.6597441432438781,4.618767792,5.9957,4399.1,270.1
559,4135665_K01339.01.npz,planet_transit,0.7324466705322266,0.6595072694878364,4.16811839,2.8084,263.0,26.7
560,10743597_K00989.02.npz,false_positive,0.730866014957428,0.659432270779411,0.817026268,2.0799,1145.5,121.1
561,11455491_K00178.01.npz,planet_transit,0.7321789860725403,0.6593383910532828,6.14281498,4.624,122.0,36.0
562,8330548_K01132.01.npz,false_positive,0.7285394668579102,0.6591601467382672,1.914158508,3.2917,7829.2,124.6
563,10485179_K01167.01.npz,false_positive,0.7312520742416382,0.6591323022772275,0.445275074,2.276,254.7,86.3
564,8823426_K01259.01.npz,false_positive,0.730894923210144,0.6589823985296538,1.506507172,4.5346,880.9,86.7
565,9110357_K00016.01.npz,false_positive,0.7301762104034424,0.6587783117023929,0.895277575,2.711,534.5,132.1
566,4061149_K01201.01.npz,planet_transit,0.7314768433570862,0.6586306981183063,2.757584622,0.9267,563.1,19.6
567,3228959_K01107.01.npz,false_positive,0.7308974266052246,0.6582368170761266,0.73094589,4.32,250.2,37.5
568,7770450_K01467.01.npz,false_positive,0.7290961146354675,0.6572665871878091,1.157808038,3.6705,866.7,78.8
569,7377033_K00882.01.npz,false_positive,0.7208629250526428,0.656809640275171,1.956811408,2.1958,24905.0,125.4
570,11909839_K00779.01.npz,false_positive,0.7157784104347229,0.6567630121085469,10.405998015,6.5036,14488.8,745.2
571,12252424_K00153.01.npz,planet_transit,0.7275063991546631,0.6565370999054997,8.925079516,2.6766,977.5,135.8
572,3348082_K01196.01.npz,planet_transit,0.7289002537727356,0.6563517232114056,3.98216698,2.396,381.3,27.1
573,9602514_K01490.01.npz,false_positive,0.7279175519943237,0.6560331739648213,3.55650737,8.545,293.6,77.1
574,8916492_K01414.01.npz,planet_transit,0.7279360890388489,0.655497013063805,4.02378908,3.237,32.1,36.1
575,10485069_K01171.01.npz,false_positive,0.7279207706451416,0.6554395602465616,0.445277068,3.539,186.7,28.9
576,6047498_K01013.01.npz,false_positive,0.7268129587173462,0.6553419757523894,0.51872711,1.252,714.1,93.3
577,5816811_K01042.01.npz,false_positive,0.7260634303092957,0.6551192849523169,2.227718792,4.9699,1039.0,124.3
578,5651104_K00840.01.npz,false_positive,0.7171705365180969,0.6549629732432937,3.04033046,1.8411,10858.8,568.2
579,6387450_K01228.01.npz,false_positive,0.7169204950332642,0.6549069967939317,3.661326482,2.5714,17846.0,424.6
580,10464078_K00743.01.npz,false_positive,0.7221522331237793,0.6547636968960314,19.40393776,12.2155,8918.7,214.7
581,4275721_K01342.01.npz,planet_transit,0.726128339767456,0.6537846318033144,3.77359871,2.7282,176.0,25.6
582,6629332_K01227.01.npz,false_positive,0.7183499932289124,0.6536420678831331,2.155278342,2.1064,20739.0,142.7
583,9940565_K01548.01.npz,false_positive,0.7220863103866577,0.6535732224912753,2.139325409,2.8056,6897.8,164.4
584,12020329_K00783.01.npz,false_positive,0.7211338877677917,0.6534185747140195,7.275040844,7.5377,3001.0,312.1
585,5899544_K01034.01.npz,false_positive,0.7223253846168518,0.6531164842199113,1.739428983,2.4894,5897.4,130.0
586,9705459_K01448.01.npz,false_positive,0.711784839630127,0.6528276020697753,2.48658617,2.7189,42122.0,91.6
587,3438507_K01204.01.npz,planet_transit,0.7243773341178894,0.6522807263560024,8.39842977,6.344,340.1,28.0
588,8111381_K01550.01.npz,false_positive,0.7202187776565552,0.6515232300198222,2.233799622,3.04,2658.5,228.9
589,3228824_K01100.01.npz,false_positive,0.7229522466659546,0.65131526955941,0.73093905,2.8437,451.1,52.4
590,9288786_K01390.01.npz,false_positive,0.7186248898506165,0.6510604266256989,1.744101106,1.5497,9681.4,152.6
591,9692345_K01485.01.npz,false_positive,0.7221972942352295,0.6507390210280831,0.687895191,2.4233,462.5,60.9
592,10925104_K00156.02.npz,planet_transit,0.7219105958938599,0.6504003083546813,5.188563677,2.3683,358.7,56.4
593,7552344_K00888.01.npz,false_positive,0.7200446724891663,0.6501836232700473,1.000747038,0.9967,1823.5,147.4
594,2558363_K01021.01.npz,false_positive,0.7215378880500793,0.6499806327730587,0.54624855,2.0543,639.7,42.9
595,2849805_K01116.01.npz,planet_transit,0.7213812470436096,0.6496601394428628,3.749105745,1.9826,182.6,38.0
596,8255887_K00908.01.npz,false_positive,0.7111088037490845,0.6494909556322057,4.708326451,3.16114,7912.7,633.4
597,5988031_K01047.01.npz,false_positive,0.721300482749939,0.6494076701716764,2.55549176,9.083,113.8,24.3
598,8757910_K01269.01.npz,false_positive,0.7201595902442932,0.6493679475772834,0.655001616,1.8136,271.2,104.5
599,8552583_K01265.01.npz,false_positive,0.7204755544662476,0.6493429901318202,1.061934816,3.2551,437.2,74.5
600,11125936_K01419.01.npz,false_positive,0.7186896204948425,0.6490961614680082,1.336109338,1.7419,2204.3,150.0
601,8039892_K00903.01.npz,false_positive,0.7135621309280396,0.6490572222895371,5.007316661,4.2362,6932.3,431.4
602,7118364_K00873.01.npz,planet_transit,0.7202552556991577,0.6487384425491236,4.347288783,2.1024,451.6,39.7
603,10555375_K00158.01.npz,planet_transit,0.7198129296302795,0.6482400111144799,5.80181368,4.119,269.6,35.3
604,9787239_K00952.01.npz,planet_transit,0.7190085649490356,0.6481015903613749,5.90127815,2.1979,1525.2,56.6
605,3544689_K01183.01.npz,false_positive,0.7178438901901245,0.6477090782867411,1.922861499,3.5734,1916.2,103.4
606,7295235_K00987.01.npz,planet_transit,0.7187996506690979,0.647376932508806,3.179267286,1.0246,200.9,41.0
607,5652237_K00164.01.npz,planet_transit,0.7187180519104004,0.647261666712213,4.4645454,2.8823,194.3,37.6
608,5649215_K00839.01.npz,false_positive,0.7172902822494507,0.6470942871230001,2.446737317,4.7211,1177.9,110.2
609,9825625_K00955.01.npz,planet_transit,0.7180355191230774,0.6469335715933022,7.03902016,3.8633,529.8,54.3
610,6198999_K01687.01.npz,planet_transit,0.7182509303092957,0.6468283459810348,3.93246069,2.1763,455.5,30.6
611,11100657_K01418.01.npz,planet_transit,0.7141048312187195,0.646254726115368,8.344104633,1.8014,9695.0,89.7
612,10975146_K01300.01.npz,false_positive,0.7167654633522034,0.6462542074083003,0.63133171,1.1487,434.5,95.8
613,8043714_K01765.01.npz,false_positive,0.7010672092437744,0.6459987738927646,6.814984472,3.05409,23915.3,742.2
614,5816165_K01043.01.npz,false_positive,0.716754674911499,0.6459450129469918,0.591914504,1.0225,1057.7,56.3
615,6949607_K00870.01.npz,planet_transit,0.7160771489143372,0.6453861873602692,5.912273234,2.3254,961.4,62.8
616,5880320_K01060.02.npz,planet_transit,0.7167602181434631,0.645284213791674,4.75796103,4.66,124.5,20.9
617,11463211_K00770.01.npz,false_positive,0.7139408588409424,0.6451907579791378,1.50635409,1.5155,2211.7,181.1
618,5308663_K01562.01.npz,false_positive,0.715035617351532,0.6441319609526713,0.784512952,2.4623,586.0,44.4
619,9842890_K01479.01.npz,false_positive,0.7145349383354187,0.6437954275191956,4.9883872,9.142,638.2,52.9
620,5376836_K00182.01.npz,false_positive,0.7072943449020386,0.6431466103396768,3.479425638,3.4479,19550.0,123.3
621,8127639_K01012.01.npz,false_positive,0.7134428024291992,0.6429909927389391,1.023471798,2.3499,861.4,63.0
622,7838655_K01464.01.npz,false_positive,0.7122698426246643,0.6426696116440865,2.113202658,3.5234,2104.8,97.2
623,5876368_K01049.01.npz,false_positive,0.7128546237945557,0.6423257006467535,0.525426427,1.0801,324.6,63.6
624,3853673_K01197.01.npz,false_positive,0.7129433155059814,0.6423240437235114,0.643794198,1.5662,456.7,53.7
625,2440757_K00792.01.npz,false_positive,0.7114883661270142,0.6421135382885232,1.433769925,1.8868,1976.3,112.6
626,8288947_K01142.01.npz,planet_transit,0.7127288579940796,0.6418165118931598,3.75574267,2.2911,417.4,27.9
627,5219234_K01563.03.npz,planet_transit,0.7120059132575989,0.6410894753931179,3.20539622,2.143,453.6,20.6
628,6359320_K01127.01.npz,planet_transit,0.71164470911026,0.6409655254777952,5.32667299,3.4045,611.4,34.1
629,8972058_K00159.01.npz,planet_transit,0.7107967138290405,0.6408657832363523,8.99088621,4.2447,469.7,93.6
630,3443790_K01185.01.npz,false_positive,0.7095032930374146,0.6407521235618744,1.665784138,1.8946,2006.2,148.0
631,11138155_K00760.01.npz,false_positive,0.6994361877441406,0.6402325340663505,4.959319244,2.22739,9802.0,696.5
632,9784222_K01513.01.npz,false_positive,0.7103249430656433,0.6400953271918298,0.798200403,1.8261,396.8,65.9
633,11401182_K01428.01.npz,false_positive,0.7096248865127563,0.6398963528183985,0.927859786,1.4279,515.3,99.8
634,9030447_K01401.01.npz,false_positive,0.7102289199829102,0.6397884676260317,0.56669006,2.1674,104.6,53.8
635,10748390_K00003.01.npz,false_positive,0.6982430219650269,0.6396511118427003,4.887803076,2.36255,4315.8,862.3
636,9141746_K00929.01.npz,false_positive,0.7018501162528992,0.639413496960866,6.491682808,4.301,7163.3,502.3
637,9388479_K00936.02.npz,false_positive,0.7086888551712036,0.6389728181391884,0.893040969,1.0981,741.7,87.8
638,6721123_K00114.01.npz,planet_transit,0.7092181444168091,0.6388412736126373,7.36178958,5.022,233.7,47.7
639,10601284_K00749.02.npz,planet_transit,0.7093586325645447,0.6387806818015267,3.94105221,2.5984,363.3,28.9
640,10514770_K01156.01.npz,false_positive,0.7063269019126892,0.6385284846302488,1.872421727,1.5261,3018.9,179.0
641,7950644_K00192.01.npz,false_positive,0.6900824904441833,0.6382475043117759,10.290994129,4.28889,9655.7,1245.7
642,11812062_K00776.01.npz,false_positive,0.7029692530632019,0.638053351955712,3.728732147,2.683,5226.5,345.2
643,4275191_K00813.01.npz,false_positive,0.7014082074165344,0.6378340919026293,3.895936525,2.3111,8544.8,370.8
644,6934291_K01367.01.npz,false_positive,0.7067523002624512,0.6367208346199233,0.567856484,1.0258,334.8,53.8
645,11600889_K01442.01.npz,false_positive,0.7059277892112732,0.6361780714825553,0.669310092,1.6274,131.8,75.3
646,3337351_K00965.01.npz,false_positive,0.6819013357162476,0.6358703684952287,7.047103499,3.3208,71318.0,274.9
647,3246984_K00799.01.npz,false_positive,0.7045010328292847,0.6356241164941568,1.626630225,2.1145,1620.6,103.6
648,11014932_K01432.03.npz,planet_transit,0.705202043056488,0.6348598543517615,2.92721119,2.545,170.2,18.0
649,6587280_K00857.01.npz,planet_transit,0.7034547924995422,0.6339717989022693,5.715425977,2.5242,908.1,59.4
650,8374494_K01133.01.npz,false_positive,0.6993663311004639,0.633904665184088,5.251916208,4.9095,10624.3,146.3
651,9909735_K01779.01.npz,planet_transit,0.7034358978271484,0.6337795768617348,4.66271902,2.757,1630.6,28.2
652,5283542_K00827.01.npz,planet_transit,0.7032940983772278,0.6337343969172503,5.97581754,3.065,962.4,50.3
653,10485250_K00745.01.npz,false_positive,0.6971400380134583,0.6337136763237594,16.46983774,9.4378,10478.9,303.4
654,8561063_K00961.01.npz,false_positive,0.7020808458328247,0.6335912565761993,1.213770423,0.5532,1821.0,111.4
655,3964562_K00015.01.npz,false_positive,0.700126051902771,0.633323582652072,3.012476582,3.1424,1138.5,253.4
656,6936909_K01363.01.npz,planet_transit,0.7029247283935547,0.6329818577507181,3.546531809,2.2746,442.7,26.4
657,9097120_K00927.01.npz,planet_transit,0.689821183681488,0.6327972414972461,23.899634407,3.81881,20953.1,547.8
658,9842906_K01493.01.npz,false_positive,0.7018482089042664,0.6322188379560915,4.9883873,9.059,507.6,42.4
659,3342970_K00800.02.npz,planet_transit,0.7009820938110352,0.6316645379260056,7.21203748,4.0491,950.4,51.5
660,6545358_K01233.01.npz,false_positive,0.7005769610404968,0.6315311488097425,1.171536413,1.5878,1132.7,67.0
661,9636135_K01498.01.npz,planet_transit,0.7006182074546814,0.6310502240425897,5.83376197,3.9988,532.9,36.6
662,7366258_K00880.03.npz,planet_transit,0.7002625465393066,0.6310427744079012,5.902245782,2.9003,702.3,59.3
663,9898364_K01579.01.npz,planet_transit,0.6998211145401001,0.6310325596147707,7.132351753,2.9674,744.1,91.2
664,6878167_K01371.01.npz,false_positive,0.6995402574539185,0.6302469224407636,0.833980196,1.756,261.2,56.9
665,2309585_K01004.01.npz,false_positive,0.6983727812767029,0.6299318027124587,1.838514968,2.7391,2721.7,63.7
666,9002237_K01389.01.npz,false_positive,0.6897712349891663,0.6292648373759082,4.350087749,2.6428,23593.0,192.2
667,6616218_K01692.02.npz,planet_transit,0.6988037824630737,0.6290785096185653,2.46106962,2.184,84.2,18.0
668,11656840_K00774.01.npz,false_positive,0.6808601021766663,0.6290545185139362,7.442652004,2.3078,24446.2,835.6
669,7543649_K01469.01.npz,false_positive,0.6966999769210815,0.6289903175167986,3.582076914,4.4228,1534.4,138.4
670,10272640_K01074.01.npz,false_positive,0.6933994293212891,0.628481938481248,3.770551475,3.8077,12440.0,100.8
671,7832356_K01456.01.npz,false_positive,0.6910872459411621,0.6282089042397948,7.886632468,5.2147,6331.2,392.3
672,3556220_K01213.01.npz,false_positive,0.6969860792160034,0.6277539063350067,0.796722833,2.4551,107.1,43.9
673,10785538_K01313.01.npz,false_positive,0.6961451172828674,0.6270574924963674,0.522457732,0.8907,143.8,48.2
674,9787239_K00952.05.npz,false_positive,0.6958022117614746,0.6269010464583493,0.742957911,0.6688,843.3,45.3
675,9875711_K00956.01.npz,planet_transit,0.6940285563468933,0.6265144138395636,8.360870704,2.7144,2039.7,120.9
676,11774387_K01497.01.npz,false_positive,0.6955099701881409,0.6262918975618589,0.520222869,1.2216,269.5,28.9
677,6390824_K01234.01.npz,false_positive,0.6952934861183167,0.6262568292949225,0.973547911,2.2858,435.7,38.7
678,6362874_K01128.01.npz,false_positive,0.6945802569389343,0.6260688512364107,0.974868896,1.6191,197.6,82.6
679,10676923_K01297.01.npz,false_positive,0.6948409676551819,0.6257935887381593,1.031096352,2.781,265.4,37.8
680,4386059_K01340.01.npz,planet_transit,0.6949086785316467,0.6256143725877638,2.90060781,2.563,124.8,20.6
681,5387843_K01762.01.npz,false_positive,0.694327712059021,0.6255875435100654,0.870693883,1.2137,438.5,55.6
682,8552565_K01277.01.npz,false_positive,0.6938720941543579,0.6253861714991826,1.061932545,2.1429,133.6,80.2
683,5272878_K00826.01.npz,planet_transit,0.6935093998908997,0.6251213544499123,6.365839713,2.9721,780.7,70.8
684,11913073_K00011.01.npz,false_positive,0.6925607323646545,0.6250179808194732,3.747838198,5.0642,616.0,138.2
685,9006449_K01413.01.npz,planet_transit,0.6935319304466248,0.624538036368511,12.64504291,9.117,200.4,32.7
686,6677256_K01243.01.npz,planet_transit,0.6930562257766724,0.6241118823998522,3.125814002,1.7895,238.8,32.0
687,8082001_K01570.01.npz,planet_transit,0.6917800307273865,0.6233912869655519,6.33855946,3.4617,721.7,57.4
688,9813499_K01505.01.npz,planet_transit,0.6918597221374512,0.6230212145977755,5.03257009,4.213,439.1,26.3
689,7376983_K01358.01.npz,planet_transit,0.6905651092529297,0.622554597644878,5.644914154,2.2599,1397.9,63.9
690,7215603_K01618.01.npz,planet_transit,0.6905180811882019,0.6215405179934532,2.36436762,3.372,28.4,12.4
691,9589323_K01488.01.npz,planet_transit,0.6895647644996643,0.621275369985325,3.949627144,1.5485,807.2,45.1
692,9641018_K01504.01.npz,false_positive,0.688912034034729,0.6211515515323227,2.178154348,3.4874,428.6,93.0
693,5735762_K00148.02.npz,planet_transit,0.6874311566352844,0.6209600981181794,9.673958488,3.2641,952.7,178.0
694,7663691_K00891.01.npz,planet_transit,0.6882804036140442,0.620469619397204,10.00653012,5.344,936.1,71.9
695,6061119_K00846.01.npz,planet_transit,0.6721710562705994,0.6204549168504091,27.807566216,4.21587,25391.1,748.1
696,10872983_K00756.03.npz,planet_transit,0.6891480088233948,0.6203908670047251,2.56658897,2.429,226.5,15.0
697,10666230_K01295.01.npz,false_positive,0.6881212592124939,0.6203536240287448,1.577800747,2.1626,697.7,79.6
698,10904857_K00194.01.npz,false_positive,0.6827056407928467,0.6200770501641799,3.120828136,2.1878,16456.0,113.5
699,4180280_K00144.01.npz,false_positive,0.6844115257263184,0.6191959386539007,4.176254191,3.6716,1360.1,249.7
700,4076098_K01323.01.npz,false_positive,0.6825068593025208,0.6187366710666029,3.990105908,2.4108,6154.9,247.8
701,6267425_K00848.01.npz,false_positive,0.6846141219139099,0.6186729413270198,3.166465862,2.9381,4357.2,122.1
702,3247396_K00121.01.npz,planet_transit,0.6854785084724426,0.6178631370714578,8.8111022,5.0683,401.1,76.8
703,12506770_K01577.01.npz,planet_transit,0.6861105561256409,0.6178437608687816,2.806243488,1.6271,599.6,22.4
704,5436502_K00834.03.npz,planet_transit,0.6855875849723816,0.6174389464646842,6.15560285,4.9843,285.0,35.1
705,8278371_K01150.01.npz,false_positive,0.6839985251426697,0.6159957276553835,0.677374687,1.8361,76.7,38.7
706,6956233_K01352.01.npz,false_positive,0.6826075315475464,0.6156356343275142,4.81886153,6.223,1318.6,86.3
707,5542466_K01590.02.npz,planet_transit,0.6834577322006226,0.6153039503270304,2.35574505,1.796,266.9,17.0
708,11611600_K01424.01.npz,false_positive,0.6822211742401123,0.6148280688597125,1.219568047,1.5681,494.9,65.9
709,6962977_K01364.05.npz,planet_transit,0.6822330951690674,0.6142085485652141,2.58083264,2.1729,270.2,17.5
710,9479273_K00940.01.npz,false_positive,0.6778921484947205,0.6140415586975223,6.104849417,4.6912,2090.3,293.7
711,6292162_K01125.01.npz,planet_transit,0.6779935359954834,0.6118287588425863,7.814839231,3.0122,2010.3,100.0
712,10158990_K01080.01.npz,false_positive,0.6787458062171936,0.6113960270890859,1.096583368,2.1188,308.5,44.3
713,8454250_K01254.01.npz,false_positive,0.6773526072502136,0.611189247287776,5.082722475,5.9139,1974.1,95.5
714,9077124_K00926.01.npz,false_positive,0.6768773198127747,0.6110146482851185,3.166353562,3.3129,1473.4,128.3
715,8490993_K00911.01.npz,planet_transit,0.6783400177955627,0.6109990148343526,4.093578461,2.5833,538.6,36.4
716,7296086_K01374.01.npz,false_positive,0.6778448820114136,0.6104773918904794,0.890737359,1.9257,195.8,37.7
717,9278553_K01385.01.npz,false_positive,0.6456447839736938,0.6099727584121359,18.610092584,4.98308,50833.5,1309.3
718,11547505_K01655.01.npz,false_positive,0.6760277152061462,0.6090445039286186,0.938466959,1.3015,217.4,54.4
719,8378634_K01139.01.npz,false_positive,0.6746571063995361,0.6081259543828466,3.629442796,5.63,426.6,76.4
720,5881688_K00843.01.npz,false_positive,0.6716938018798828,0.6080469496999344,4.190425659,2.8589,2877.4,240.6
721,3240706_K01098.01.npz,planet_transit,0.6747704148292542,0.6078059714164024,5.48990788,4.02,598.9,36.7
722,3838486_K00808.01.npz,false_positive,0.6740044355392456,0.6072530679193285,2.99025443,5.414,589.2,48.5
723,8605074_K00915.01.npz,false_positive,0.6350947022438049,0.6069068769888828,37.601661282,8.30604,59130.1,1667.3
724,4282872_K01325.01.npz,planet_transit,0.6712428331375122,0.606571264363342,10.035381809,3.4062,2829.7,150.9
725,9597806_K01481.01.npz,planet_transit,0.6730372309684753,0.6065417220489361,5.101375725,2.595,894.6,55.1
726,3232859_K01090.01.npz,planet_transit,0.6697161197662354,0.6061126098768866,8.387210055,1.6477,4952.0,180.6
